datetime,PM2.5
2024-04-12 18:00:00,5.0
2024-04-12 19:00:00,5.0
2024-04-12 20:00:00,6.61
2024-04-12 21:00:00,6.21
2024-04-12 22:00:00,13.07
2024-04-12 23:00:00,20.48
2024-04-13 00:00:00,14.84
2024-04-13 01:00:00,16.88
2024-04-13 02:00:00,25.5
2024-04-13 03:00:00,29.82
2024-04-13 04:00:00,29.32
2024-04-13 05:00:00,35.85
2024-04-13 06:00:00,27.98
2024-04-13 07:00:00,33.57
2024-04-13 08:00:00,28.2
2024-04-13 09:00:00,32.82
2024-04-13 10:00:00,30.57
2024-04-13 11:00:00,18.72
2024-04-13 12:00:00,15.55
2024-04-13 13:00:00,15.97
2024-04-13 14:00:00,8.69
2024-04-13 15:00:00,6.71
2024-04-13 16:00:00,5.0
2024-04-13 17:00:00,5.0
2024-04-13 18:00:00,5.0
2024-04-13 19:00:00,5.0
2024-04-13 20:00:00,5.0
2024-04-13 21:00:00,11.95
2024-04-13 22:00:00,7.12
2024-04-13 23:00:00,17.12
2024-04-14 00:00:00,17.91
2024-04-14 01:00:00,21.98
2024-04-14 02:00:00,29.01
2024-04-14 03:00:00,30.97
2024-04-14 04:00:00,34.26
2024-04-14 05:00:00,37.18
2024-04-14 06:00:00,34.02
2024-04-14 07:00:00,32.9
2024-04-14 08:00:00,30.23
2024-04-14 09:00:00,28.87
2024-04-14 10:00:00,37.35
2024-04-14 11:00:00,28.88
2024-04-14 12:00:00,17.48
2024-04-14 13:00:00,13.95
2024-04-14 14:00:00,16.02
2024-04-14 15:00:00,13.39
2024-04-14 16:00:00,11.3
2024-04-14 17:00:00,7.68
2024-04-14 18:00:00,7.84
2024-04-14 19:00:00,10.01
2024-04-14 20:00:00,11.07
2024-04-14 21:00:00,6.84
2024-04-14 22:00:00,16.21
2024-04-14 23:00:00,18.26
2024-04-15 00:00:00,25.53
2024-04-15 01:00:00,38.14
2024-04-15 02:00:00,34.2
2024-04-15 03:00:00,35.56
2024-04-15 04:00:00,41.95
2024-04-15 05:00:00,42.42
2024-04-15 06:00:00,43.04
2024-04-15 07:00:00,43.38
2024-04-15 08:00:00,46.52
2024-04-15 09:00:00,34.86
2024-04-15 10:00:00,36.84
2024-04-15 11:00:00,29.3
2024-04-15 12:00:00,30.14
2024-04-15 13:00:00,22.1
2024-04-15 14:00:00,20.25
2024-04-15 15:00:00,17.76
2024-04-15 16:00:00,19.44
2024-04-15 17:00:00,18.02
2024-04-15 18:00:00,11.25
2024-04-15 19:00:00,15.89
2024-04-15 20:00:00,15.32
2024-04-15 21:00:00,16.27
2024-04-15 22:00:00,22.71
2024-04-15 23:00:00,26.26
2024-04-16 00:00:00,38.53
2024-04-16 01:00:00,36.62
2024-04-16 02:00:00,34.98
2024-04-16 03:00:00,40.69
2024-04-16 04:00:00,47.98
2024-04-16 05:00:00,52.83
2024-04-16 06:00:00,42.45
2024-04-16 07:00:00,41.18
2024-04-16 08:00:00,51.05
2024-04-16 09:00:00,44.33
2024-04-16 10:00:00,37.54
2024-04-16 11:00:00,38.21
2024-04-16 12:00:00,24.89
2024-04-16 13:00:00,28.99
2024-04-16 14:00:00,26.39
2024-04-16 15:00:00,25.12
2024-04-16 16:00:00,16.95
2024-04-16 17:00:00,18.76
2024-04-16 18:00:00,15.22
2024-04-16 19:00:00,19.27
2024-04-16 20:00:00,17.3
2024-04-16 21:00:00,21.12
2024-04-16 22:00:00,22.42
2024-04-16 23:00:00,30.93
2024-04-17 00:00:00,35.37
2024-04-17 01:00:00,35.91
2024-04-17 02:00:00,40.26
2024-04-17 03:00:00,38.81
2024-04-17 04:00:00,44.54
2024-04-17 05:00:00,46.67
2024-04-17 06:00:00,55.07
2024-04-17 07:00:00,43.23
2024-04-17 08:00:00,49.31
2024-04-17 09:00:00,45.37
2024-04-17 10:00:00,39.95
2024-04-17 11:00:00,40.59
2024-04-17 12:00:00,32.37
2024-04-17 13:00:00,28.35
2024-04-17 14:00:00,23.21
2024-04-17 15:00:00,23.72
2024-04-17 16:00:00,20.74
2024-04-17 17:00:00,13.85
2024-04-17 18:00:00,11.03
2024-04-17 19:00:00,14.65
2024-04-17 20:00:00,14.12
2024-04-17 21:00:00,18.46
2024-04-17 22:00:00,25.21
2024-04-17 23:00:00,23.48
2024-04-18 00:00:00,28.34
2024-04-18 01:00:00,32.26
2024-04-18 02:00:00,37.97
2024-04-18 03:00:00,31.51
2024-04-18 04:00:00,38.53
2024-04-18 05:00:00,42.19
2024-04-18 06:00:00,45.38
2024-04-18 07:00:00,39.5
2024-04-18 08:00:00,33.55
2024-04-18 09:00:00,38.36
2024-04-18 10:00:00,31.19
2024-04-18 11:00:00,25.61
2024-04-18 12:00:00,23.13
2024-04-18 13:00:00,20.27
2024-04-18 14:00:00,15.09
2024-04-18 15:00:00,6.88
2024-04-18 16:00:00,13.51
2024-04-18 17:00:00,12.85
2024-04-18 18:00:00,10.17
2024-04-18 19:00:00,5.03
2024-04-18 20:00:00,9.05
2024-04-18 21:00:00,11.73
2024-04-18 22:00:00,16.37
2024-04-18 23:00:00,19.92
2024-04-19 00:00:00,19.33
2024-04-19 01:00:00,25.39
2024-04-19 02:00:00,29.87
2024-04-19 03:00:00,35.72
2024-04-19 04:00:00,35.6
2024-04-19 05:00:00,37.11
2024-04-19 06:00:00,35.26
2024-04-19 07:00:00,38.5
2024-04-19 08:00:00,33.78
2024-04-19 09:00:00,27.37
2024-04-19 10:00:00,30.85
2024-04-19 11:00:00,24.91
2024-04-19 12:00:00,17.42
2024-04-19 13:00:00,13.24
2024-04-19 14:00:00,11.78
2024-04-19 15:00:00,9.01
2024-04-19 16:00:00,5.67
2024-04-19 17:00:00,5.0
2024-04-19 18:00:00,7.89
2024-04-19 19:00:00,6.39
2024-04-19 20:00:00,5.13
2024-04-19 21:00:00,9.67
2024-04-19 22:00:00,6.76
2024-04-19 23:00:00,14.58
2024-04-20 00:00:00,22.63
2024-04-20 01:00:00,20.37
2024-04-20 02:00:00,22.05
2024-04-20 03:00:00,25.7
2024-04-20 04:00:00,26.74
2024-04-20 05:00:00,29.14
2024-04-20 06:00:00,30.89
2024-04-20 07:00:00,27.28
2024-04-20 08:00:00,30.06
2024-04-20 09:00:00,30.36
2024-04-20 10:00:00,21.87
2024-04-20 11:00:00,25.58
2024-04-20 12:00:00,18.73
2024-04-20 13:00:00,16.48
2024-04-20 14:00:00,7.88
2024-04-20 15:00:00,9.41
2024-04-20 16:00:00,5.0
2024-04-20 17:00:00,5.85
2024-04-20 18:00:00,5.0
2024-04-20 19:00:00,5.1
2024-04-20 20:00:00,5.0
2024-04-20 21:00:00,5.0
2024-04-20 22:00:00,12.68
2024-04-20 23:00:00,11.84
2024-04-21 00:00:00,20.13
2024-04-21 01:00:00,18.72
2024-04-21 02:00:00,29.18
2024-04-21 03:00:00,26.25
2024-04-21 04:00:00,34.21
2024-04-21 05:00:00,36.15
2024-04-21 06:00:00,32.92
2024-04-21 07:00:00,36.48
2024-04-21 08:00:00,34.27
2024-04-21 09:00:00,29.73
2024-04-21 10:00:00,25.47
2024-04-21 11:00:00,19.26
2024-04-21 12:00:00,22.58
2024-04-21 13:00:00,13.22
2024-04-21 14:00:00,14.86
2024-04-21 15:00:00,10.96
2024-04-21 16:00:00,11.69
2024-04-21 17:00:00,7.53
2024-04-21 18:00:00,7.23
2024-04-21 19:00:00,11.22
2024-04-21 20:00:00,11.82
2024-04-21 21:00:00,14.45
2024-04-21 22:00:00,18.31
2024-04-21 23:00:00,16.21
2024-04-22 00:00:00,27.27
2024-04-22 01:00:00,31.02
2024-04-22 02:00:00,30.05
2024-04-22 03:00:00,35.77
2024-04-22 04:00:00,39.06
2024-04-22 05:00:00,40.57
2024-04-22 06:00:00,42.78
2024-04-22 07:00:00,45.85
2024-04-22 08:00:00,43.59
2024-04-22 09:00:00,34.31
2024-04-22 10:00:00,37.29
2024-04-22 11:00:00,36.07
2024-04-22 12:00:00,29.63
2024-04-22 13:00:00,28.13
2024-04-22 14:00:00,27.54
2024-04-22 15:00:00,21.72
2024-04-22 16:00:00,17.26
2024-04-22 17:00:00,18.4
2024-04-22 18:00:00,15.42
2024-04-22 19:00:00,15.8
2024-04-22 20:00:00,16.4
2024-04-22 21:00:00,24.74
2024-04-22 22:00:00,20.91
2024-04-22 23:00:00,31.78
2024-04-23 00:00:00,32.75
2024-04-23 01:00:00,31.12
2024-04-23 02:00:00,40.21
2024-04-23 03:00:00,36.08
2024-04-23 04:00:00,46.8
2024-04-23 05:00:00,49.22
2024-04-23 06:00:00,45.43
2024-04-23 07:00:00,47.19
2024-04-23 08:00:00,51.3
2024-04-23 09:00:00,41.64
2024-04-23 10:00:00,36.97
2024-04-23 11:00:00,41.05
2024-04-23 12:00:00,38.69
2024-04-23 13:00:00,28.99
2024-04-23 14:00:00,28.45
2024-04-23 15:00:00,26.37
2024-04-23 16:00:00,17.76
2024-04-23 17:00:00,17.05
2024-04-23 18:00:00,21.69
2024-04-23 19:00:00,23.56
2024-04-23 20:00:00,21.68
2024-04-23 21:00:00,19.7
2024-04-23 22:00:00,31.37
2024-04-23 23:00:00,27.39
2024-04-24 00:00:00,31.79
2024-04-24 01:00:00,37.64
2024-04-24 02:00:00,44.81
2024-04-24 03:00:00,45.72
2024-04-24 04:00:00,46.68
2024-04-24 05:00:00,48.21
2024-04-24 06:00:00,47.34
2024-04-24 07:00:00,48.24
2024-04-24 08:00:00,37.33
2024-04-24 09:00:00,41.49
2024-04-24 10:00:00,39.83
2024-04-24 11:00:00,31.87
2024-04-24 12:00:00,32.41
2024-04-24 13:00:00,26.57
2024-04-24 14:00:00,28.63
2024-04-24 15:00:00,24.77
2024-04-24 16:00:00,16.05
2024-04-24 17:00:00,15.28
2024-04-24 18:00:00,14.77
2024-04-24 19:00:00,13.91
2024-04-24 20:00:00,17.1
2024-04-24 21:00:00,16.37
2024-04-24 22:00:00,18.11
2024-04-24 23:00:00,26.72
2024-04-25 00:00:00,30.36
2024-04-25 01:00:00,29.67
2024-04-25 02:00:00,38.11
2024-04-25 03:00:00,36.35
2024-04-25 04:00:00,41.11
2024-04-25 05:00:00,44.02
2024-04-25 06:00:00,41.68
2024-04-25 07:00:00,42.34
2024-04-25 08:00:00,37.63
2024-04-25 09:00:00,35.91
2024-04-25 10:00:00,32.48
2024-04-25 11:00:00,26.94
2024-04-25 12:00:00,24.47
2024-04-25 13:00:00,16.17
2024-04-25 14:00:00,15.43
2024-04-25 15:00:00,12.64
2024-04-25 16:00:00,10.05
2024-04-25 17:00:00,8.3
2024-04-25 18:00:00,8.03
2024-04-25 19:00:00,9.88
2024-04-25 20:00:00,12.28
2024-04-25 21:00:00,9.8
2024-04-25 22:00:00,10.97
2024-04-25 23:00:00,14.79
2024-04-26 00:00:00,20.07
2024-04-26 01:00:00,24.09
2024-04-26 02:00:00,26.19
2024-04-26 03:00:00,27.46
2024-04-26 04:00:00,32.12
2024-04-26 05:00:00,35.28
2024-04-26 06:00:00,36.8
2024-04-26 07:00:00,32.6
2024-04-26 08:00:00,31.31
2024-04-26 09:00:00,27.17
2024-04-26 10:00:00,26.54
2024-04-26 11:00:00,20.27
2024-04-26 12:00:00,20.46
2024-04-26 13:00:00,9.32
2024-04-26 14:00:00,9.81
2024-04-26 15:00:00,8.52
2024-04-26 16:00:00,5.63
2024-04-26 17:00:00,11.52
2024-04-26 18:00:00,5.0
2024-04-26 19:00:00,5.0
2024-04-26 20:00:00,5.0
2024-04-26 21:00:00,5.0
2024-04-26 22:00:00,9.61
2024-04-26 23:00:00,10.89
2024-04-27 00:00:00,19.95
2024-04-27 01:00:00,19.37
2024-04-27 02:00:00,24.24
2024-04-27 03:00:00,25.75
2024-04-27 04:00:00,35.23
2024-04-27 05:00:00,30.53
2024-04-27 06:00:00,37.5
2024-04-27 07:00:00,33.94
2024-04-27 08:00:00,31.46
2024-04-27 09:00:00,28.76
2024-04-27 10:00:00,25.77
2024-04-27 11:00:00,15.24
2024-04-27 12:00:00,16.36
2024-04-27 13:00:00,15.93
2024-04-27 14:00:00,9.71
2024-04-27 15:00:00,5.0
2024-04-27 16:00:00,5.0
2024-04-27 17:00:00,8.29
2024-04-27 18:00:00,6.53
2024-04-27 19:00:00,5.0
2024-04-27 20:00:00,7.94
2024-04-27 21:00:00,6.52
2024-04-27 22:00:00,5.78
2024-04-27 23:00:00,11.91
2024-04-28 00:00:00,23.43
2024-04-28 01:00:00,22.0
2024-04-28 02:00:00,25.91
2024-04-28 03:00:00,29.05
2024-04-28 04:00:00,38.26
2024-04-28 05:00:00,39.15
2024-04-28 06:00:00,41.67
2024-04-28 07:00:00,34.26
2024-04-28 08:00:00,34.37
2024-04-28 09:00:00,26.8
2024-04-28 10:00:00,32.93
2024-04-28 11:00:00,21.64
2024-04-28 12:00:00,22.18
2024-04-28 13:00:00,14.63
2024-04-28 14:00:00,12.81
2024-04-28 15:00:00,9.24
2024-04-28 16:00:00,7.83
2024-04-28 17:00:00,6.82
2024-04-28 18:00:00,6.58
2024-04-28 19:00:00,11.52
2024-04-28 20:00:00,7.5
2024-04-28 21:00:00,14.16
2024-04-28 22:00:00,20.56
2024-04-28 23:00:00,19.28
2024-04-29 00:00:00,22.85
2024-04-29 01:00:00,28.49
2024-04-29 02:00:00,36.64
2024-04-29 03:00:00,37.08
2024-04-29 04:00:00,37.59
2024-04-29 05:00:00,42.43
2024-04-29 06:00:00,38.47
2024-04-29 07:00:00,43.6
2024-04-29 08:00:00,41.57
2024-04-29 09:00:00,37.33
2024-04-29 10:00:00,32.91
2024-04-29 11:00:00,29.42
2024-04-29 12:00:00,30.08
2024-04-29 13:00:00,28.54
2024-04-29 14:00:00,19.59
2024-04-29 15:00:00,20.02
2024-04-29 16:00:00,10.26
2024-04-29 17:00:00,13.51
2024-04-29 18:00:00,14.89
2024-04-29 19:00:00,13.0
2024-04-29 20:00:00,14.64
2024-04-29 21:00:00,18.05
2024-04-29 22:00:00,24.24
2024-04-29 23:00:00,26.62
2024-04-30 00:00:00,24.54
2024-04-30 01:00:00,28.96
2024-04-30 02:00:00,37.29
2024-04-30 03:00:00,43.75
2024-04-30 04:00:00,36.68
2024-04-30 05:00:00,45.06
2024-04-30 06:00:00,45.63
2024-04-30 07:00:00,50.99
2024-04-30 08:00:00,44.28
2024-04-30 09:00:00,44.31
2024-04-30 10:00:00,40.57
2024-04-30 11:00:00,30.22
2024-04-30 12:00:00,35.1
2024-04-30 13:00:00,29.62
2024-04-30 14:00:00,26.94
2024-04-30 15:00:00,34.12
2024-04-30 16:00:00,13.73
2024-04-30 17:00:00,23.68
2024-04-30 18:00:00,17.14
2024-04-30 19:00:00,19.37
2024-04-30 20:00:00,19.85
2024-04-30 21:00:00,21.07
2024-04-30 22:00:00,23.7
2024-04-30 23:00:00,29.97
2024-05-01 00:00:00,28.25
2024-05-01 01:00:00,38.86
2024-05-01 02:00:00,38.9
2024-05-01 03:00:00,39.77
2024-05-01 04:00:00,44.09
2024-05-01 05:00:00,50.59
2024-05-01 06:00:00,45.6
2024-05-01 07:00:00,47.64
2024-05-01 08:00:00,42.73
2024-05-01 09:00:00,44.65
2024-05-01 10:00:00,41.17
2024-05-01 11:00:00,40.86
2024-05-01 12:00:00,30.73
2024-05-01 13:00:00,29.19
2024-05-01 14:00:00,23.66
2024-05-01 15:00:00,23.94
2024-05-01 16:00:00,15.29
2024-05-01 17:00:00,17.96
2024-05-01 18:00:00,14.4
2024-05-01 19:00:00,15.07
2024-05-01 20:00:00,16.79
2024-05-01 21:00:00,19.41
2024-05-01 22:00:00,21.15
2024-05-01 23:00:00,25.5
2024-05-02 00:00:00,33.21
2024-05-02 01:00:00,35.04
2024-05-02 02:00:00,38.03
2024-05-02 03:00:00,36.88
2024-05-02 04:00:00,37.68
2024-05-02 05:00:00,44.43
2024-05-02 06:00:00,44.41
2024-05-02 07:00:00,45.39
2024-05-02 08:00:00,37.37
2024-05-02 09:00:00,35.81
2024-05-02 10:00:00,28.18
2024-05-02 11:00:00,28.0
2024-05-02 12:00:00,27.99
2024-05-02 13:00:00,19.42
2024-05-02 14:00:00,18.82
2024-05-02 15:00:00,12.93
2024-05-02 16:00:00,11.79
2024-05-02 17:00:00,5.58
2024-05-02 18:00:00,8.48
2024-05-02 19:00:00,5.0
2024-05-02 20:00:00,9.09
2024-05-02 21:00:00,6.86
2024-05-02 22:00:00,18.2
2024-05-02 23:00:00,20.25
2024-05-03 00:00:00,22.93
2024-05-03 01:00:00,29.71
2024-05-03 02:00:00,25.65
2024-05-03 03:00:00,36.59
2024-05-03 04:00:00,36.28
2024-05-03 05:00:00,34.03
2024-05-03 06:00:00,38.42
2024-05-03 07:00:00,30.95
2024-05-03 08:00:00,30.08
2024-05-03 09:00:00,28.12
2024-05-03 10:00:00,25.05
2024-05-03 11:00:00,19.65
2024-05-03 12:00:00,22.41
2024-05-03 13:00:00,13.9
2024-05-03 14:00:00,11.95
2024-05-03 15:00:00,5.91
2024-05-03 16:00:00,5.0
2024-05-03 17:00:00,5.0
2024-05-03 18:00:00,5.0
2024-05-03 19:00:00,5.0
2024-05-03 20:00:00,5.0
2024-05-03 21:00:00,12.8
2024-05-03 22:00:00,12.59
2024-05-03 23:00:00,13.71
2024-05-04 00:00:00,20.99
2024-05-04 01:00:00,18.48
2024-05-04 02:00:00,26.22
2024-05-04 03:00:00,28.26
2024-05-04 04:00:00,30.8
2024-05-04 05:00:00,35.31
2024-05-04 06:00:00,34.2
2024-05-04 07:00:00,32.36
2024-05-04 08:00:00,25.05
2024-05-04 09:00:00,24.78
2024-05-04 10:00:00,24.22
2024-05-04 11:00:00,21.3
2024-05-04 12:00:00,13.81
2024-05-04 13:00:00,20.63
2024-05-04 14:00:00,14.4
2024-05-04 15:00:00,8.65
2024-05-04 16:00:00,5.0
2024-05-04 17:00:00,5.0
2024-05-04 18:00:00,5.0
2024-05-04 19:00:00,5.0
2024-05-04 20:00:00,5.85
2024-05-04 21:00:00,5.0
2024-05-04 22:00:00,11.89
2024-05-04 23:00:00,14.22
2024-05-05 00:00:00,13.02
2024-05-05 01:00:00,20.24
2024-05-05 02:00:00,25.39
2024-05-05 03:00:00,35.61
2024-05-05 04:00:00,34.22
2024-05-05 05:00:00,30.26
2024-05-05 06:00:00,36.47
2024-05-05 07:00:00,30.1
2024-05-05 08:00:00,36.73
2024-05-05 09:00:00,29.94
2024-05-05 10:00:00,28.22
2024-05-05 11:00:00,29.12
2024-05-05 12:00:00,17.67
2024-05-05 13:00:00,13.73
2024-05-05 14:00:00,12.83
2024-05-05 15:00:00,14.87
2024-05-05 16:00:00,5.09
2024-05-05 17:00:00,5.0
2024-05-05 18:00:00,6.87
2024-05-05 19:00:00,10.68
2024-05-05 20:00:00,14.42
2024-05-05 21:00:00,12.11
2024-05-05 22:00:00,15.67
2024-05-05 23:00:00,24.28
2024-05-06 00:00:00,19.39
2024-05-06 01:00:00,28.02
2024-05-06 02:00:00,33.67
2024-05-06 03:00:00,37.85
2024-05-06 04:00:00,37.65
2024-05-06 05:00:00,41.08
2024-05-06 06:00:00,34.32
2024-05-06 07:00:00,39.58
2024-05-06 08:00:00,41.71
2024-05-06 09:00:00,35.3
2024-05-06 10:00:00,35.6
2024-05-06 11:00:00,33.42
2024-05-06 12:00:00,27.44
2024-05-06 13:00:00,25.37
2024-05-06 14:00:00,18.61
2024-05-06 15:00:00,18.03
2024-05-06 16:00:00,18.35
2024-05-06 17:00:00,15.73
2024-05-06 18:00:00,13.23
2024-05-06 19:00:00,16.4
2024-05-06 20:00:00,19.59
2024-05-06 21:00:00,13.9
2024-05-06 22:00:00,26.84
2024-05-06 23:00:00,26.17
2024-05-07 00:00:00,32.53
2024-05-07 01:00:00,38.91
2024-05-07 02:00:00,34.99
2024-05-07 03:00:00,40.25
2024-05-07 04:00:00,44.05
2024-05-07 05:00:00,44.21
2024-05-07 06:00:00,52.41
2024-05-07 07:00:00,44.25
2024-05-07 08:00:00,43.77
2024-05-07 09:00:00,43.77
2024-05-07 10:00:00,36.54
2024-05-07 11:00:00,35.42
2024-05-07 12:00:00,33.75
2024-05-07 13:00:00,27.98
2024-05-07 14:00:00,25.13
2024-05-07 15:00:00,20.76
2024-05-07 16:00:00,15.44
2024-05-07 17:00:00,19.47
2024-05-07 18:00:00,23.26
2024-05-07 19:00:00,18.56
2024-05-07 20:00:00,20.66
2024-05-07 21:00:00,24.42
2024-05-07 22:00:00,21.6
2024-05-07 23:00:00,34.09
2024-05-08 00:00:00,33.41
2024-05-08 01:00:00,41.51
2024-05-08 02:00:00,37.95
2024-05-08 03:00:00,48.61
2024-05-08 04:00:00,47.76
2024-05-08 05:00:00,48.48
2024-05-08 06:00:00,47.91
2024-05-08 07:00:00,45.82
2024-05-08 08:00:00,48.52
2024-05-08 09:00:00,42.8
2024-05-08 10:00:00,33.21
2024-05-08 11:00:00,31.97
2024-05-08 12:00:00,30.7
2024-05-08 13:00:00,28.11
2024-05-08 14:00:00,23.19
2024-05-08 15:00:00,23.71
2024-05-08 16:00:00,11.6
2024-05-08 17:00:00,16.16
2024-05-08 18:00:00,9.53
2024-05-08 19:00:00,17.54
2024-05-08 20:00:00,16.23
2024-05-08 21:00:00,19.91
2024-05-08 22:00:00,18.91
2024-05-08 23:00:00,28.69
2024-05-09 00:00:00,31.6
2024-05-09 01:00:00,33.83
2024-05-09 02:00:00,35.03
2024-05-09 03:00:00,39.99
2024-05-09 04:00:00,38.23
2024-05-09 05:00:00,44.13
2024-05-09 06:00:00,46.73
2024-05-09 07:00:00,44.19
2024-05-09 08:00:00,36.99
2024-05-09 09:00:00,37.59
2024-05-09 10:00:00,29.22
2024-05-09 11:00:00,30.9
2024-05-09 12:00:00,26.35
2024-05-09 13:00:00,15.21
2024-05-09 14:00:00,13.42
2024-05-09 15:00:00,12.65
2024-05-09 16:00:00,9.91
2024-05-09 17:00:00,5.4
2024-05-09 18:00:00,9.39
2024-05-09 19:00:00,9.19
2024-05-09 20:00:00,9.07
2024-05-09 21:00:00,9.48
2024-05-09 22:00:00,17.72
2024-05-09 23:00:00,22.88
2024-05-10 00:00:00,20.08
2024-05-10 01:00:00,23.31
2024-05-10 02:00:00,29.97
2024-05-10 03:00:00,30.28
2024-05-10 04:00:00,33.07
2024-05-10 05:00:00,36.96
2024-05-10 06:00:00,29.28
2024-05-10 07:00:00,38.23
2024-05-10 08:00:00,32.77
2024-05-10 09:00:00,28.72
2024-05-10 10:00:00,26.37
2024-05-10 11:00:00,22.71
2024-05-10 12:00:00,13.55
2024-05-10 13:00:00,19.17
2024-05-10 14:00:00,11.01
2024-05-10 15:00:00,8.95
2024-05-10 16:00:00,7.94
2024-05-10 17:00:00,5.0
2024-05-10 18:00:00,5.0
2024-05-10 19:00:00,5.0
2024-05-10 20:00:00,7.1
2024-05-10 21:00:00,5.0
2024-05-10 22:00:00,9.56
2024-05-10 23:00:00,11.58
2024-05-11 00:00:00,18.5
2024-05-11 01:00:00,22.43
2024-05-11 02:00:00,22.47
2024-05-11 03:00:00,25.52
2024-05-11 04:00:00,29.68
2024-05-11 05:00:00,28.8
2024-05-11 06:00:00,34.53
2024-05-11 07:00:00,30.39
2024-05-11 08:00:00,21.29
2024-05-11 09:00:00,26.53
2024-05-11 10:00:00,21.47
2024-05-11 11:00:00,16.13
2024-05-11 12:00:00,13.49
2024-05-11 13:00:00,13.72
2024-05-11 14:00:00,13.84
2024-05-11 15:00:00,7.78
2024-05-11 16:00:00,5.0
2024-05-11 17:00:00,5.0
2024-05-11 18:00:00,5.0
2024-05-11 19:00:00,5.0
2024-05-11 20:00:00,5.0
2024-05-11 21:00:00,5.0
2024-05-11 22:00:00,9.72
2024-05-11 23:00:00,15.16
2024-05-12 00:00:00,18.46
2024-05-12 01:00:00,21.57
2024-05-12 02:00:00,23.8
2024-05-12 03:00:00,31.77
2024-05-12 04:00:00,28.6
2024-05-12 05:00:00,36.6
2024-05-12 06:00:00,32.01
2024-05-12 07:00:00,32.48
2024-05-12 08:00:00,29.08
2024-05-12 09:00:00,29.85
2024-05-12 10:00:00,31.43
2024-05-12 11:00:00,26.69
2024-05-12 12:00:00,24.46
2024-05-12 13:00:00,19.49
2024-05-12 14:00:00,11.27
2024-05-12 15:00:00,10.76
2024-05-12 16:00:00,7.31
2024-05-12 17:00:00,12.43
2024-05-12 18:00:00,5.0
2024-05-12 19:00:00,11.7
2024-05-12 20:00:00,13.5
2024-05-12 21:00:00,18.99
2024-05-12 22:00:00,15.67
2024-05-12 23:00:00,22.96
2024-05-13 00:00:00,31.84
2024-05-13 01:00:00,27.33
2024-05-13 02:00:00,28.49
2024-05-13 03:00:00,30.86
2024-05-13 04:00:00,41.32
2024-05-13 05:00:00,35.33
2024-05-13 06:00:00,40.66
2024-05-13 07:00:00,42.87
2024-05-13 08:00:00,40.9
2024-05-13 09:00:00,39.53
2024-05-13 10:00:00,36.09
2024-05-13 11:00:00,35.92
2024-05-13 12:00:00,25.61
2024-05-13 13:00:00,22.82
2024-05-13 14:00:00,19.18
2024-05-13 15:00:00,21.14
2024-05-13 16:00:00,19.22
2024-05-13 17:00:00,16.62
2024-05-13 18:00:00,18.54
2024-05-13 19:00:00,12.2
2024-05-13 20:00:00,22.45
2024-05-13 21:00:00,24.62
2024-05-13 22:00:00,25.57
2024-05-13 23:00:00,32.53
2024-05-14 00:00:00,26.28
2024-05-14 01:00:00,33.75
2024-05-14 02:00:00,36.9
2024-05-14 03:00:00,44.54
2024-05-14 04:00:00,41.77
2024-05-14 05:00:00,48.83
2024-05-14 06:00:00,51.32
2024-05-14 07:00:00,48.91
2024-05-14 08:00:00,46.29
2024-05-14 09:00:00,40.19
2024-05-14 10:00:00,37.6
2024-05-14 11:00:00,40.36
2024-05-14 12:00:00,35.14
2024-05-14 13:00:00,28.86
2024-05-14 14:00:00,24.16
2024-05-14 15:00:00,16.27
2024-05-14 16:00:00,16.77
2024-05-14 17:00:00,24.24
2024-05-14 18:00:00,14.16
2024-05-14 19:00:00,19.07
2024-05-14 20:00:00,23.01
2024-05-14 21:00:00,18.58
2024-05-14 22:00:00,25.96
2024-05-14 23:00:00,31.79
2024-05-15 00:00:00,32.84
2024-05-15 01:00:00,45.21
2024-05-15 02:00:00,35.14
2024-05-15 03:00:00,46.33
2024-05-15 04:00:00,44.92
2024-05-15 05:00:00,49.14
2024-05-15 06:00:00,48.53
2024-05-15 07:00:00,44.36
2024-05-15 08:00:00,45.61
2024-05-15 09:00:00,36.81
2024-05-15 10:00:00,40.92
2024-05-15 11:00:00,36.21
2024-05-15 12:00:00,33.17
2024-05-15 13:00:00,30.36
2024-05-15 14:00:00,24.47
2024-05-15 15:00:00,20.49
2024-05-15 16:00:00,14.81
2024-05-15 17:00:00,13.59
2024-05-15 18:00:00,18.55
2024-05-15 19:00:00,19.57
2024-05-15 20:00:00,15.8
2024-05-15 21:00:00,18.79
2024-05-15 22:00:00,18.79
2024-05-15 23:00:00,28.37
2024-05-16 00:00:00,30.47
2024-05-16 01:00:00,37.91
2024-05-16 02:00:00,32.79
2024-05-16 03:00:00,37.11
2024-05-16 04:00:00,41.04
2024-05-16 05:00:00,43.5
2024-05-16 06:00:00,41.13
2024-05-16 07:00:00,38.36
2024-05-16 08:00:00,41.83
2024-05-16 09:00:00,38.67
2024-05-16 10:00:00,30.35
2024-05-16 11:00:00,33.25
2024-05-16 12:00:00,28.51
2024-05-16 13:00:00,21.22
2024-05-16 14:00:00,17.14
2024-05-16 15:00:00,15.16
2024-05-16 16:00:00,8.23
2024-05-16 17:00:00,9.11
2024-05-16 18:00:00,5.0
2024-05-16 19:00:00,11.07
2024-05-16 20:00:00,5.0
2024-05-16 21:00:00,16.26
2024-05-16 22:00:00,13.59
2024-05-16 23:00:00,17.28
